year,timestamp,courseenrolled,motivation_required,motivation_current,motivation_advancement,motivation_careerchange,motivation_profdev,motivation_jobdisplace,motivation_relocation,motivation_indcert,motivation_financial,motivation_enrichment,motivation_curiosity,participate_openhouse,participate_instdecday,participate_oncampusinfosess,participate_titanstue,participate_womenwhodare,participate_regcollegefair,impactenr_mshscompclass,impactenr_mshscompclub,impactenr_competitions,impactenr_afterschoolprog,impactenr_summerprog,impactenr_apclass,impactenr_dualenrollclass,impactenr_familyfriend,impactenr_familyfriendinfield,impactenr_hscounslor,impactenr_employer,hear_ccmwebsite,hear_billboard,hear_tv,hear_radio,hear_socmedia,hear_communityevent,hear_familyfriend,hear_employer,hear_ccmstudent,hear_ccmalumni,hear_hs,impactatt_affordable,impactatt_locconvenience,impactatt_progchoice,impactatt_onlineoff,impactatt_familyfriend,impactatt_facultystaff,impactatt_reputation,impactatt_scholarships,impactatt_transferstud,impactatt_smallclass,impactatt_extracurricula,degreeenrolled,infosource_hscounselor,infosource_ccmwebsite,infosource_ccmadmissions,infosource_ccmcounselor,infosource_employer,infosource_other,interest,interest_webdev,interest_cybersec,interest_appdev,interest_dataanalytics,interest_mlai,interest_compprog,interest_gamedes,interest_hardware,gender,race_ethnicity,age
2022,2022-09-30 11:08:58-05:00,CMP 135 Computer Concepts with Applications,Yes,No,No,No,No,No,No,No,No,No,No,Not Sure,Yes,Not Sure,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Public Health,No,No,No,Yes,No,No,3.0,No,No,No,No,No,No,No,No,Woman,White/Caucasian,21-24
2022,2022-09-30 11:14:01-05:00,CMP 135 Computer Concepts with Applications,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No,No,No,No,No,No,Yes,No,No,Yes,Yes,High Impact,High Impact,Some Impact,High Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,Radiography,Yes,No,Yes,No,No,No,4.0,Yes,No,No,No,No,Yes,Yes,Yes,Woman,White/Caucasian,19-20
2022,2022-09-30 11:17:07-05:00,CMP 135 Computer Concepts with Applications,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,,,,,High Impact,,,,High Impact,Exercise Science,No,No,No,No,No,No,1.0,No,No,No,No,No,No,No,No,Man,White/Caucasian,19-20
2022,2022-09-30 12:09:42-05:00,CMP 101 Computer Information Literacy,No,No,No,No,No,No,No,No,No,No,No,No,Not Sure,Yes,Yes,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,Yes,No,Yes,No,No,Some Impact,High Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,Humanities and Social Sciences (Liberal Arts & Sciences),No,No,No,Yes,No,No,3.0,Yes,No,No,No,Yes,Yes,No,No,Man,White/Caucasian,19-20
2022,2022-09-30 16:45:01-05:00,CMP 101 Computer Information Literacy,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Some Impact,High Impact,,,,,High Impact,,High Impact,High Impact,,Humanities and Social Sciences (Liberal Arts & Sciences),No,No,No,No,No,No,2.0,No,No,No,No,No,No,No,No,Woman,White/Caucasian,19-20
2022,2022-10-02 12:00:13-05:00,CMP 101 Computer Information Literacy,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,High Impact,High Impact,Some Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,High Impact,High Impact,No Impact,Nursing,Don't recall,No,Don't recall,Don't recall,No,No,1.0,No,No,No,No,No,No,No,No,Woman,Hispanic or Latino,18 and younger
2022,2022-10-02 13:12:55-05:00,CMP 101 Computer Information Literacy,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,Yes,No,No,No,No,No,No,No,Yes,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,Nursing,No,No,No,Yes,No,No,4.0,No,No,No,No,No,No,No,No,Woman,Black/African American,25-34
2022,2022-10-02 13:16:09-05:00,CMP 101 Computer Information Literacy,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Nursing,No,No,No,No,No,No,4.0,No,No,No,No,No,No,No,No,Woman,Black/African American,25-34
2022,2022-10-02 14:08:28-05:00,CMP 101 Computer Information Literacy,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,High Impact,High Impact,High Impact,Some Impact,Some Impact,No Impact,High Impact,High Impact,No Impact,High Impact,High Impact,Nursing,No,No,No,No,No,No,3.0,No,Yes,No,Yes,Yes,No,No,No,Woman,Hispanic or Latino,19-20
2022,2022-10-02 16:37:14-05:00,CMP 101 Computer Information Literacy,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Not Sure,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,Yes,No,Yes,No,No,High Impact,High Impact,High Impact,Some Impact,Some Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,Some Impact,Nursing,No,No,Yes,No,No,No,3.0,No,No,No,No,No,No,No,No,Woman,Hispanic or Latino,21-24
2022,2022-10-02 21:25:15-05:00,CMP 101 Computer Information Literacy,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No,No,No,No,No,No,Yes,No,No,No,Yes,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Humanities and Social Sciences (Liberal Arts & Sciences),No,No,Don't recall,Don't recall,No,No,2.0,No,No,No,No,No,No,No,No,Woman,Choose not to reply,18 and younger
2022,2022-10-02 21:50:24-05:00,CMP 126 Computer Technology and Applications,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Yes,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Other,No,No,No,No,No,No,2.0,No,No,No,No,No,No,No,No,Man,Choose not to reply,18 and younger
2022,2022-10-02 22:52:20-05:00,CMP 135 Computer Concepts with Applications,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,Yes,No,No,Yes,No,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Exercise Science,No,No,No,No,No,No,1.0,No,No,No,No,No,No,No,No,Man,White/Caucasian,18 and younger
2022,2022-10-02 23:03:58-05:00,CMP 101 Computer Information Literacy,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Not Sure,Yes,No,No,No,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Don't recall,Don't recall,Don't recall,Don't recall,Yes,Yes,Yes,Don't recall,Don't recall,Yes,Yes,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,High Impact,High Impact,No Impact,Humanities and Social Sciences (Liberal Arts & Sciences),Don't recall,Yes,Don't recall,Yes,Don't recall,Don't recall,3.0,Yes,No,Yes,No,No,No,No,No,Woman,White/Caucasian,19-20
2022,2022-10-02 23:57:33-05:00,CMP 101 Computer Information Literacy,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,Yes,No,No,No,No,No Impact,High Impact,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Humanities and Social Sciences (Liberal Arts & Sciences),No,No,No,No,No,No,3.0,No,No,No,No,No,Yes,Yes,Yes,Man,Hispanic or Latino,25-34
2022,2022-10-03 11:58:21-05:00,CMP 135 Computer Concepts with Applications,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,High Impact,High Impact,Some Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,High Impact,High Impact,High Impact,Humanities and Social Sciences (Liberal Arts & Sciences),No,No,No,No,No,No,1.0,No,No,No,Yes,No,No,No,No,Woman,Black/African American;White/Caucasian;Multi-Racial,19-20
2022,2022-10-03 12:33:33-05:00,CMP 135 Computer Concepts with Applications,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,High Impact,High Impact,High Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,Criminal Justice,No,Yes,Don't recall,No,No,Don't recall,4.0,No,Yes,No,Yes,No,No,No,Yes,Woman,White/Caucasian,35-64
2022,2022-10-03 13:46:10-05:00,CMP 135 Computer Concepts with Applications,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,Yes,No,No,No,No,High Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Criminal Justice,No,No,No,No,No,No,1.0,No,No,No,No,No,No,No,No,Man,White/Caucasian,21-24
2022,2022-10-03 14:25:40-05:00,CMP 135 Computer Concepts with Applications,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,High Impact,Some Impact,Radiography,No,No,Yes,Yes,No,No,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Woman,White/Caucasian,25-34
2022,2022-10-03 14:48:47-05:00,CMP 101 Computer Information Literacy,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Yes,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,,Some Impact,No Impact,,Some Impact,,Nursing,No,No,No,Yes,No,No,2.0,No,No,No,No,No,No,No,No,Woman,White/Caucasian,21-24
2022,2022-10-03 15:24:03-05:00,CMP 101 Computer Information Literacy,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Some Impact,High Impact,High Impact,High Impact,High Impact,No Impact,High Impact,Some Impact,High Impact,High Impact,High Impact,Nursing,Yes,Yes,Yes,Yes,No,No,3.0,No,Yes,No,Yes,Yes,Yes,No,Yes,Man,Hispanic or Latino;White/Caucasian,21-24
2022,2022-10-03 19:49:22-05:00,CMP 135 Computer Concepts with Applications,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Yes,Don't recall,Don't recall,Don't recall,No,High Impact,High Impact,Some Impact,,,,,,,High Impact,High Impact,Exercise Science,No,Yes,Yes,Yes,No,No,2.0,No,Yes,No,No,No,No,No,No,Woman,Hispanic or Latino,19-20
2022,2022-10-04 03:34:48-05:00,CMP 101 Computer Information Literacy,Yes,No,No,No,No,No,No,No,No,No,No,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,Yes,No,No,High Impact,High Impact,Some Impact,Some Impact,Some Impact,High Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,Humanities and Social Sciences (Liberal Arts & Sciences),Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Prefer not to say,Choose not to reply,25-34
2022,2022-10-04 08:23:27-05:00,CMP 126 Computer Technology and Applications,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Not Sure,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,Yes,Yes,Don't recall,No,Yes,High Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,Humanities and Social Sciences (Liberal Arts & Sciences),No,No,No,Yes,No,No,3.0,No,Yes,No,Yes,No,No,No,No,Woman,Hispanic or Latino,19-20
2022,2022-10-04 09:49:02-05:00,CMP 101 Computer Information Literacy,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Yes,Don't recall,Don't recall,Yes,No,High Impact,Some Impact,Some Impact,Some Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Humanities and Social Sciences (Liberal Arts & Sciences),No,Don't recall,Don't recall,Don't recall,No,No,1.0,No,No,No,No,No,No,No,No,Woman,White/Caucasian,19-20
2022,2022-10-04 09:54:55-05:00,CMP 126 Computer Technology and Applications,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,High Impact,,,,,High Impact,,,,,,Don't recall,Don't recall,Don't recall,Don't recall,Yes,Don't recall,Yes,Don't recall,Yes,Don't recall,Yes,High Impact,High Impact,,,Some Impact,High Impact,,,Some Impact,High Impact,High Impact,Early Childhood Education,Don't recall,Don't recall,Yes,Yes,Don't recall,Don't recall,2.0,No,No,No,No,No,No,No,No,Woman,White/Caucasian,25-34
2022,2022-10-04 09:55:42-05:00,CMP 126 Computer Technology and Applications,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Some Impact,Some Impact,,,,,,,,,,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,High Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,,High Impact,High Impact,Criminal Justice,No,Don't recall,Don't recall,Don't recall,No,No,4.0,Yes,Yes,Yes,No,No,No,No,No,Man,White/Caucasian,18 and younger
2022,2022-10-04 09:55:49-05:00,CMP 126 Computer Technology and Applications,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,No,No,No,No,No,No,No,No,No,No,Yes,Some Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Humanities and Social Sciences (Liberal Arts & Sciences),No,Yes,No,No,No,No,2.0,No,No,No,No,No,No,Yes,No,Prefer not to say,Asian;White/Caucasian,19-20
2022,2022-10-04 09:56:11-05:00,CMP 126 Computer Technology and Applications,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No Impact,High Impact,High Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Nursing,No,No,No,Yes,No,No,2.0,No,No,No,No,No,No,No,No,Woman,Hispanic or Latino;White/Caucasian,19-20
2022,2022-10-04 09:56:32-05:00,CMP 126 Computer Technology and Applications,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,High Impact,High Impact,High Impact,No Impact,Some Impact,Some Impact,High Impact,Some Impact,High Impact,High Impact,High Impact,Criminal Justice,No,No,Yes,Yes,No,No,2.0,No,Yes,No,No,No,No,No,No,Woman,White/Caucasian,18 and younger
2022,2022-10-04 09:57:15-05:00,CMP 126 Computer Technology and Applications,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,High Impact,High Impact,,,,,,,,,,No,No,No,No,No,No,Yes,No,Yes,No,Yes,High Impact,High Impact,,,Some Impact,,,,,,High Impact,Broadcasting Arts and Technology,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Yes,3.0,No,Yes,Yes,No,Yes,Yes,Yes,No,Man,Choose not to reply,19-20
2022,2022-10-04 09:58:05-05:00,CMP 126 Computer Technology and Applications,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,High Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,High Impact,No Impact,High Impact,High Impact,High Impact,Humanities and Social Sciences (Liberal Arts & Sciences),Yes,No,Yes,No,No,No,5.0,No,Yes,No,No,No,No,No,No,Woman,Hispanic or Latino,18 and younger
2022,2022-10-04 09:58:06-05:00,CMP 126 Computer Technology and Applications,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No,Don't recall,Don't recall,No,Don't recall,No,Yes,Yes,Yes,Yes,Yes,High Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,High Impact,Some Impact,High Impact,Some Impact,Some Impact,Communication,Yes,Yes,No,Yes,No,No,2.0,No,Yes,No,No,No,No,Yes,No,Man,White/Caucasian,21-24
2022,2022-10-04 10:00:43-05:00,CMP 126 Computer Technology and Applications,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Humanities and Social Sciences (Liberal Arts & Sciences),Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,2.0,No,No,No,No,No,No,No,No,Man,Black/African American,18 and younger
2022,2022-10-04 10:01:12-05:00,CMP 126 Computer Technology and Applications,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Not Sure,Not Sure,Not Sure,,High Impact,High Impact,Some Impact,High Impact,High Impact,High Impact,Some Impact,High Impact,Some Impact,High Impact,No,No,No,No,No,No,Yes,No,No,No,Yes,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,Humanities and Social Sciences (Liberal Arts & Sciences),Don't recall,No,Yes,Yes,No,Don't recall,3.0,Yes,No,No,No,No,No,No,Yes,Man,Choose not to reply,19-20
2022,2022-10-04 10:03:37-05:00,CMP 126 Computer Technology and Applications,Yes,No,No,No,No,No,No,No,No,No,No,Not Sure,Yes,Yes,Yes,No,Not Sure,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Don't recall,Don't recall,No,No,Don't recall,Yes,Yes,No,Yes,Yes,Yes,Some Impact,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Communication,No,No,No,No,No,No,1.0,No,No,No,No,No,No,No,No,Woman,White/Caucasian,19-20
2022,2022-10-04 10:10:56-05:00,CMP 126 Computer Technology and Applications,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No,Don't recall,No,Don't recall,Yes,Yes,Yes,No,Yes,Yes,Yes,High Impact,High Impact,Some Impact,Some Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,Journalism,No,Yes,Yes,Yes,No,No,3.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Man,White/Caucasian,18 and younger
2022,2022-10-04 13:56:37-05:00,CMP 126 Computer Technology and Applications,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Not Sure,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,High Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,No Impact,Communication,No,No,Yes,No,No,No,2.0,No,Yes,Yes,No,No,No,No,No,Woman,White/Caucasian,18 and younger
2022,2022-10-04 15:19:10-05:00,CMP 101 Computer Information Literacy,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,Yes,Some Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Nursing,No,No,No,No,No,No,3.0,No,No,No,No,No,No,No,No,Woman,White/Caucasian,18 and younger
2022,2022-10-04 15:37:52-05:00,CMP 101 Computer Information Literacy,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,High Impact,High Impact,High Impact,,High Impact,High Impact,High Impact,Some Impact,High Impact,,,Nursing,No,No,No,No,No,No,2.0,No,Yes,No,No,No,No,No,No,Woman,White/Caucasian,19-20
2022,2022-10-04 16:58:40-05:00,CMP 101 Computer Information Literacy,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,Yes,No,No,No,Yes,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Business Administration,No,No,No,Don't recall,No,Don't recall,3.0,No,No,No,No,No,No,No,No,Man,Black/African American,19-20
2022,2022-10-04 18:13:22-05:00,CMP 101 Computer Information Literacy,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,High Impact,No Impact,High Impact,High Impact,No Impact,No Impact,High Impact,No Impact,High Impact,High Impact,High Impact,Humanities and Social Sciences (Liberal Arts & Sciences),No,No,No,No,No,No,3.0,No,Yes,No,No,No,Yes,No,No,Woman,Hispanic or Latino,25-34
2022,2022-10-04 21:45:01-05:00,CMP 126 Computer Technology and Applications,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Not Sure,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,Don't recall,Yes,No,No,Don't recall,Don't recall,Yes,No,No,Yes,Yes,High Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,High Impact,High Impact,High Impact,High Impact,No Impact,Humanities and Social Sciences (Liberal Arts & Sciences),No,No,No,Yes,No,No,1.0,No,No,No,No,No,No,No,No,Woman,White/Caucasian,19-20
